dataset,tau,model,metric,mean,std
601_fri_c1_250_5,.9,SQR,complexity,13.6,1.624807680927192
601_fri_c1_250_5,.9,DecisionTree,complexity,16.6,10.68831137270991
601_fri_c1_250_5,.9,LinearQuantile,complexity,5.0,0.0
602_fri_c3_250_10,.9,SQR,losses,0.007801181703549173,0.0014247130757025384
602_fri_c3_250_10,.9,LightGBM,losses,0.02189182858847647,0.0045132906684951365
602_fri_c3_250_10,.9,DecisionTree,losses,0.021667107007931025,0.0021394646909856548
602_fri_c3_250_10,.9,LinearQuantile,losses,0.07140225294391538,0.00938439267355609
602_fri_c3_250_10,.9,SQR,coverage,0.06399999999999999,0.03200000000000002
602_fri_c3_250_10,.9,LightGBM,coverage,0.04399999999999997,0.019595917942265454
602_fri_c3_250_10,.9,DecisionTree,coverage,0.14800000000000002,0.05741080037762935
602_fri_c3_250_10,.9,LinearQuantile,coverage,0.4960000000000001,0.07939773296511685
602_fri_c3_250_10,.9,SQR,complexity,13.4,1.3564659966250536
602_fri_c3_250_10,.9,DecisionTree,complexity,39.0,23.28948260481542
602_fri_c3_250_10,.9,LinearQuantile,complexity,10.0,0.0
603_fri_c0_250_50,.9,SQR,losses,0.009380124179808328,0.0009092328320988412
603_fri_c0_250_50,.9,LightGBM,losses,0.024594707090061823,0.0022266407597995408
603_fri_c0_250_50,.9,DecisionTree,losses,0.024593065029621632,0.0029560374841745714
603_fri_c0_250_50,.9,LinearQuantile,losses,0.05323107324130279,0.005360616458365458
603_fri_c0_250_50,.9,SQR,coverage,0.028000000000000004,0.029933259094191547
603_fri_c0_250_50,.9,LightGBM,coverage,0.04400000000000002,0.026532998322843226
603_fri_c0_250_50,.9,DecisionTree,coverage,0.03600000000000001,0.03199999999999999
603_fri_c0_250_50,.9,LinearQuantile,coverage,0.46399999999999997,0.054258639865002144
603_fri_c0_250_50,.9,SQR,complexity,9.8,1.469693845669907
603_fri_c0_250_50,.9,DecisionTree,complexity,12.6,11.34195750300626
603_fri_c0_250_50,.9,LinearQuantile,complexity,50.0,0.0
604_fri_c4_500_10,.9,SQR,losses,0.010331065442547905,0.0017735163375227523
604_fri_c4_500_10,.9,LightGBM,losses,0.018594974074161084,0.0009664941226477411
604_fri_c4_500_10,.9,DecisionTree,losses,0.01803115239891442,0.0029686220143296787
604_fri_c4_500_10,.9,LinearQuantile,losses,0.06459090220969138,0.005092110498577601
604_fri_c4_500_10,.9,SQR,coverage,0.03799999999999999,0.029257477676655562
604_fri_c4_500_10,.9,LightGBM,coverage,0.03800000000000001,0.024819347291981732
604_fri_c4_500_10,.9,DecisionTree,coverage,0.09600000000000004,0.05388877434122993
604_fri_c4_500_10,.9,LinearQuantile,coverage,0.4640000000000001,0.05238320341483519
604_fri_c4_500_10,.9,SQR,complexity,11.2,3.1874754901018454
604_fri_c4_500_10,.9,DecisionTree,complexity,67.8,2.9933259094191533
604_fri_c4_500_10,.9,LinearQuantile,complexity,10.0,0.0
605_fri_c2_250_25,.9,SQR,losses,0.009295321195248295,0.0018663370568182025
605_fri_c2_250_25,.9,LightGBM,losses,0.02789064672206918,0.0032688263893595054
605_fri_c2_250_25,.9,DecisionTree,losses,0.024158626173400994,0.0023612485240066495
605_fri_c2_250_25,.9,LinearQuantile,losses,0.09183174606925558,0.011708771422652932
605_fri_c2_250_25,.9,SQR,coverage,0.06399999999999999,0.05571355310873649
605_fri_c2_250_25,.9,LightGBM,coverage,0.03200000000000003,0.027129319932501096
605_fri_c2_250_25,.9,DecisionTree,coverage,0.028000000000000025,0.027129319932501096
605_fri_c2_250_25,.9,LinearQuantile,coverage,0.42800000000000005,0.043081318457076044
605_fri_c2_250_25,.9,SQR,complexity,13.6,2.0591260281974
605_fri_c2_250_25,.9,DecisionTree,complexity,10.6,4.6303347611160905
605_fri_c2_250_25,.9,LinearQuantile,complexity,25.0,0.0
606_fri_c2_1000_10,.9,SQR,losses,0.010149331904764993,0.0020072855955564502
606_fri_c2_1000_10,.9,LightGBM,losses,0.019884159273922286,0.0020515590773409202
606_fri_c2_1000_10,.9,DecisionTree,losses,0.01783995417890457,0.001050937063316711
606_fri_c2_1000_10,.9,LinearQuantile,losses,0.07241195278619825,0.0028800769373846687
606_fri_c2_1000_10,.9,SQR,coverage,0.022,0.012083045973594551
606_fri_c2_1000_10,.9,LightGBM,coverage,0.026000000000000023,0.015620499351813323
606_fri_c2_1000_10,.9,DecisionTree,coverage,0.049000000000000044,0.014628738838327807
606_fri_c2_1000_10,.9,LinearQuantile,coverage,0.43400000000000005,0.03382306905057553
606_fri_c2_1000_10,.9,SQR,complexity,12.6,2.33238075793812
606_fri_c2_1000_10,.9,DecisionTree,complexity,43.4,12.86234815265082
606_fri_c2_1000_10,.9,LinearQuantile,complexity,10.0,0.0
607_fri_c4_1000_50,.9,SQR,losses,0.006791516854566385,0.0016101608094067452
607_fri_c4_1000_50,.9,LightGBM,losses,0.014534724941139356,0.0015600591742345722
607_fri_c4_1000_50,.9,DecisionTree,losses,0.013206261636309946,0.0009178169616860214
607_fri_c4_1000_50,.9,LinearQuantile,losses,0.05812767852941738,0.002489837360065325
607_fri_c4_1000_50,.9,SQR,coverage,0.030000000000000006,0.02190890230020663
607_fri_c4_1000_50,.9,LightGBM,coverage,0.020000000000000018,0.008944271909999166
607_fri_c4_1000_50,.9,DecisionTree,coverage,0.07900000000000004,0.0414004830889689
607_fri_c4_1000_50,.9,LinearQuantile,coverage,0.41600000000000004,0.017435595774162697
607_fri_c4_1000_50,.9,SQR,complexity,13.4,1.7435595774162693
607_fri_c4_1000_50,.9,DecisionTree,complexity,71.4,34.74248120097354
607_fri_c4_1000_50,.9,LinearQuantile,complexity,50.0,0.0
608_fri_c3_1000_10,.9,SQR,losses,0.0075307349035300284,0.0014919709693117416
608_fri_c3_1000_10,.9,LightGBM,losses,0.014583865735716278,0.0017028273830380924
608_fri_c3_1000_10,.9,DecisionTree,losses,0.01369152860487513,0.0026483246978708367
608_fri_c3_1000_10,.9,LinearQuantile,losses,0.05540581655130035,0.0025893382312381047
608_fri_c3_1000_10,.9,SQR,coverage,0.009000000000000008,0.0058309518948453055
608_fri_c3_1000_10,.9,LightGBM,coverage,0.017000000000000015,0.01363818169698587
608_fri_c3_1000_10,.9,DecisionTree,coverage,0.04700000000000004,0.009273618495495713
608_fri_c3_1000_10,.9,LinearQuantile,coverage,0.44400000000000006,0.02576819745345025
608_fri_c3_1000_10,.9,SQR,complexity,12.0,1.4142135623730951
608_fri_c3_1000_10,.9,DecisionTree,complexity,53.0,13.206059215375342
608_fri_c3_1000_10,.9,LinearQuantile,complexity,10.0,0.0
609_fri_c0_1000_5,.9,SQR,losses,0.008611408581991315,0.0011534046431094576
609_fri_c0_1000_5,.9,LightGBM,losses,0.020245408749233838,0.0013957964618076435
609_fri_c0_1000_5,.9,DecisionTree,losses,0.019820229666370183,0.0021517055749871693
609_fri_c0_1000_5,.9,LinearQuantile,losses,0.0396589702290812,0.004242674037877179
609_fri_c0_1000_5,.9,SQR,coverage,0.03899999999999999,0.024166091947189158
609_fri_c0_1000_5,.9,LightGBM,coverage,0.026000000000000023,0.014966629547095779
609_fri_c0_1000_5,.9,DecisionTree,coverage,0.052000000000000025,0.03641428291206625
609_fri_c0_1000_5,.9,LinearQuantile,coverage,0.4040000000000001,0.04487761134463372
609_fri_c0_1000_5,.9,SQR,complexity,12.2,2.1354156504062622
609_fri_c0_1000_5,.9,DecisionTree,complexity,55.8,15.522886329545807
609_fri_c0_1000_5,.9,LinearQuantile,complexity,5.0,0.0
611_fri_c3_100_5,.9,SQR,losses,0.012961403970480895,0.006823424597237029
611_fri_c3_100_5,.9,LightGBM,losses,0.03139853394460394,0.01845777238813194
611_fri_c3_100_5,.9,DecisionTree,losses,0.026162502697766245,0.01293162267907591
611_fri_c3_100_5,.9,LinearQuantile,losses,0.09100940283346519,0.03353755055504417
611_fri_c3_100_5,.9,SQR,coverage,0.13,0.10770329614269011
611_fri_c3_100_5,.9,LightGBM,coverage,0.13,0.060000000000000046
611_fri_c3_100_5,.9,DecisionTree,coverage,0.07999999999999999,0.08717797887081348
611_fri_c3_100_5,.9,LinearQuantile,coverage,0.44000000000000006,0.03741657386773941
611_fri_c3_100_5,.9,SQR,complexity,11.6,2.9393876913398134
611_fri_c3_100_5,.9,DecisionTree,complexity,11.4,12.41933975700802
611_fri_c3_100_5,.9,LinearQuantile,complexity,5.0,0.0
612_fri_c1_1000_5,.9,SQR,losses,0.007963213693886152,0.0023057526509707104
612_fri_c1_1000_5,.9,LightGBM,losses,0.019339367512251685,0.0010135385328023053
612_fri_c1_1000_5,.9,DecisionTree,losses,0.01738930966942587,0.0008596195063260392
612_fri_c1_1000_5,.9,LinearQuantile,losses,0.0697158540730265,0.004084545586858834
612_fri_c1_1000_5,.9,SQR,coverage,0.028000000000000025,0.019646882704388517
612_fri_c1_1000_5,.9,LightGBM,coverage,0.01100000000000001,0.0073484692283495405
612_fri_c1_1000_5,.9,DecisionTree,coverage,0.07500000000000002,0.07000000000000002
612_fri_c1_1000_5,.9,LinearQuantile,coverage,0.434,0.022671568097509268
612_fri_c1_1000_5,.9,SQR,complexity,13.0,1.6733200530681511
612_fri_c1_1000_5,.9,DecisionTree,complexity,96.6,117.80933749070996
612_fri_c1_1000_5,.9,LinearQuantile,complexity,5.0,0.0
613_fri_c3_250_5,.9,SQR,losses,0.010658519053628862,0.0013970382216260708
613_fri_c3_250_5,.9,LightGBM,losses,0.021351686169777374,0.0020944932394000018
613_fri_c3_250_5,.9,DecisionTree,losses,0.022291694874543622,0.0027119779047451442
613_fri_c3_250_5,.9,LinearQuantile,losses,0.06757459296702113,0.011918598850257867
613_fri_c3_250_5,.9,SQR,coverage,0.05600000000000003,0.03878143885933064
613_fri_c3_250_5,.9,LightGBM,coverage,0.04400000000000002,0.048
613_fri_c3_250_5,.9,DecisionTree,coverage,0.09200000000000004,0.08634813257969161
613_fri_c3_250_5,.9,LinearQuantile,coverage,0.42000000000000004,0.05932958789676532
613_fri_c3_250_5,.9,SQR,complexity,9.6,2.727636339397171
613_fri_c3_250_5,.9,DecisionTree,complexity,34.2,25.53742351921979
613_fri_c3_250_5,.9,LinearQuantile,complexity,5.0,0.0
615_fri_c4_250_10,.9,SQR,losses,0.01072092071552987,0.00219052117452435
615_fri_c4_250_10,.9,LightGBM,losses,0.02221548074963201,0.005111896934512724
615_fri_c4_250_10,.9,DecisionTree,losses,0.020827236153848013,0.004389575681198126
615_fri_c4_250_10,.9,LinearQuantile,losses,0.06039280260106755,0.008379876362444695
615_fri_c4_250_10,.9,SQR,coverage,0.072,0.03919183588453084
615_fri_c4_250_10,.9,LightGBM,coverage,0.059999999999999984,0.033466401061363026
615_fri_c4_250_10,.9,DecisionTree,coverage,0.07200000000000004,0.04118252056394801
615_fri_c4_250_10,.9,LinearQuantile,coverage,0.43600000000000005,0.07310266752998826
615_fri_c4_250_10,.9,SQR,complexity,10.8,0.7483314773547882
615_fri_c4_250_10,.9,DecisionTree,complexity,23.0,13.914021704740868
615_fri_c4_250_10,.9,LinearQuantile,complexity,10.0,0.0
616_fri_c4_500_50,.9,SQR,losses,0.01012353372920374,0.004142003500016958
616_fri_c4_500_50,.9,LightGBM,losses,0.02051349440804732,0.0021968055975731308
616_fri_c4_500_50,.9,DecisionTree,losses,0.017577677565613133,0.0022074950532804975
616_fri_c4_500_50,.9,LinearQuantile,losses,0.07814646746216307,0.006376925627971018
616_fri_c4_500_50,.9,SQR,coverage,0.084,0.07200000000000002
616_fri_c4_500_50,.9,LightGBM,coverage,0.026000000000000023,0.016248076809271934
616_fri_c4_500_50,.9,DecisionTree,coverage,0.076,0.04317406628984579
616_fri_c4_500_50,.9,LinearQuantile,coverage,0.44000000000000006,0.021908902300206645
616_fri_c4_500_50,.9,SQR,complexity,13.0,3.847076812334269
616_fri_c4_500_50,.9,DecisionTree,complexity,37.0,17.25108692227826
616_fri_c4_500_50,.9,LinearQuantile,complexity,50.0,0.0
617_fri_c3_500_5,.9,SQR,losses,0.008787907371172772,0.0016921892480374501
617_fri_c3_500_5,.9,LightGBM,losses,0.01619144540845084,0.002264429195359111
617_fri_c3_500_5,.9,DecisionTree,losses,0.014949673198955899,0.0026195217575345035
617_fri_c3_500_5,.9,LinearQuantile,losses,0.05747175154405888,0.0055920034922884495
617_fri_c3_500_5,.9,SQR,coverage,0.040000000000000015,0.045607017003965515
617_fri_c3_500_5,.9,LightGBM,coverage,0.018000000000000016,0.014696938456699083
617_fri_c3_500_5,.9,DecisionTree,coverage,0.09200000000000004,0.04399999999999999
617_fri_c3_500_5,.9,LinearQuantile,coverage,0.40599999999999997,0.029393876913398145
617_fri_c3_500_5,.9,SQR,complexity,13.4,1.8547236990991407
617_fri_c3_500_5,.9,DecisionTree,complexity,71.4,49.49989898979593
617_fri_c3_500_5,.9,LinearQuantile,complexity,5.0,0.0
618_fri_c3_1000_50,.9,SQR,losses,0.006144663762042475,0.000409108187936738
618_fri_c3_1000_50,.9,LightGBM,losses,0.016746229507192824,0.0012402530749963578
618_fri_c3_1000_50,.9,DecisionTree,losses,0.013865584084581392,0.0010374392224216636
618_fri_c3_1000_50,.9,LinearQuantile,losses,0.06744817442930716,0.003621940343824827
618_fri_c3_1000_50,.9,SQR,coverage,0.02400000000000002,0.016552945357246864
618_fri_c3_1000_50,.9,LightGBM,coverage,0.018000000000000016,0.009273618495495713
618_fri_c3_1000_50,.9,DecisionTree,coverage,0.030000000000000027,0.017320508075688787
618_fri_c3_1000_50,.9,LinearQuantile,coverage,0.44400000000000006,0.027276363393971714
618_fri_c3_1000_50,.9,SQR,complexity,13.4,1.0198039027185568
618_fri_c3_1000_50,.9,DecisionTree,complexity,46.2,13.833293172632466
618_fri_c3_1000_50,.9,LinearQuantile,complexity,50.0,0.0
620_fri_c1_1000_25,.9,SQR,losses,0.008029834315882394,0.002200555821887591
620_fri_c1_1000_25,.9,LightGBM,losses,0.02111748848446064,0.0011732439098833492
620_fri_c1_1000_25,.9,DecisionTree,losses,0.016843171959500126,0.001481639471538984
620_fri_c1_1000_25,.9,LinearQuantile,losses,0.07271357287526478,0.0015852318543517782
620_fri_c1_1000_25,.9,SQR,coverage,0.018999999999999996,0.017435595774162684
620_fri_c1_1000_25,.9,LightGBM,coverage,0.030000000000000027,0.006324555320336764
620_fri_c1_1000_25,.9,DecisionTree,coverage,0.028000000000000025,0.021817424229271448
620_fri_c1_1000_25,.9,LinearQuantile,coverage,0.42800000000000005,0.010295630140986988
620_fri_c1_1000_25,.9,SQR,complexity,13.2,2.1354156504062622
620_fri_c1_1000_25,.9,DecisionTree,complexity,28.2,2.0396078054371136
620_fri_c1_1000_25,.9,LinearQuantile,complexity,25.0,0.0
621_fri_c0_100_10,.9,SQR,losses,0.011731324157575928,0.0021289566109181824
621_fri_c0_100_10,.9,LightGBM,losses,0.03352908601701364,0.006407519191035488
621_fri_c0_100_10,.9,DecisionTree,losses,0.02903773861813652,0.007330142290124589
621_fri_c0_100_10,.9,LinearQuantile,losses,0.0543646766037512,0.011647835462098926
621_fri_c0_100_10,.9,SQR,coverage,0.08000000000000003,0.06000000000000002
621_fri_c0_100_10,.9,LightGBM,coverage,0.019999999999999997,0.02449489742783177
621_fri_c0_100_10,.9,DecisionTree,coverage,0.05,0.04472135954999579
621_fri_c0_100_10,.9,LinearQuantile,coverage,0.4600000000000001,0.06633249580710802
621_fri_c0_100_10,.9,SQR,complexity,12.0,0.0
621_fri_c0_100_10,.9,DecisionTree,complexity,7.4,4.8
621_fri_c0_100_10,.9,LinearQuantile,complexity,10.0,0.0
622_fri_c2_1000_50,.9,SQR,losses,0.009282413926190784,0.0026362258423881903
622_fri_c2_1000_50,.9,LightGBM,losses,0.021302102387086175,0.0010919759186847349
622_fri_c2_1000_50,.9,DecisionTree,losses,0.018571143879960346,0.001137885325063072
622_fri_c2_1000_50,.9,LinearQuantile,losses,0.08467506132989788,0.0017635734324719043
622_fri_c2_1000_50,.9,SQR,coverage,0.028000000000000004,0.012489995996796786
622_fri_c2_1000_50,.9,LightGBM,coverage,0.03300000000000003,0.016000000000000014
622_fri_c2_1000_50,.9,DecisionTree,coverage,0.030000000000000027,0.023021728866442694
622_fri_c2_1000_50,.9,LinearQuantile,coverage,0.433,0.017204650534085247
622_fri_c2_1000_50,.9,SQR,complexity,14.8,2.4
622_fri_c2_1000_50,.9,DecisionTree,complexity,43.4,15.252540771950095
622_fri_c2_1000_50,.9,LinearQuantile,complexity,50.0,0.0
623_fri_c4_1000_10,.9,SQR,losses,0.008149852954576287,0.0025942787760845215
623_fri_c4_1000_10,.9,LightGBM,losses,0.014480932502521544,0.0002493035718933299
623_fri_c4_1000_10,.9,DecisionTree,losses,0.013157897573616384,0.0008977657179249828
623_fri_c4_1000_10,.9,LinearQuantile,losses,0.05377270530159521,0.002429572504429262
623_fri_c4_1000_10,.9,SQR,coverage,0.02300000000000002,0.015033296378372923
623_fri_c4_1000_10,.9,LightGBM,coverage,0.02200000000000002,0.012884098726725137
623_fri_c4_1000_10,.9,DecisionTree,coverage,0.04500000000000002,0.025884358211089555
623_fri_c4_1000_10,.9,LinearQuantile,coverage,0.41800000000000004,0.03203123475609394
623_fri_c4_1000_10,.9,SQR,complexity,12.0,0.6324555320336759
623_fri_c4_1000_10,.9,DecisionTree,complexity,57.4,6.248199740725323
623_fri_c4_1000_10,.9,LinearQuantile,complexity,10.0,0.0
624_fri_c0_100_5,.9,SQR,losses,0.014880289016446068,0.0036609557598732798
624_fri_c0_100_5,.9,LightGBM,losses,0.028202744917192397,0.002563728583641011
624_fri_c0_100_5,.9,DecisionTree,losses,0.02759203814930621,0.0047454593613063855
624_fri_c0_100_5,.9,LinearQuantile,losses,0.0472833733170762,0.00603237598349544
624_fri_c0_100_5,.9,SQR,coverage,0.09,0.08602325267042628
624_fri_c0_100_5,.9,LightGBM,coverage,0.07000000000000002,0.06782329983125271
624_fri_c0_100_5,.9,DecisionTree,coverage,0.06999999999999999,0.03999999999999998
624_fri_c0_100_5,.9,LinearQuantile,coverage,0.4800000000000001,0.09797958971132713
624_fri_c0_100_5,.9,SQR,complexity,9.4,1.3564659966250536
624_fri_c0_100_5,.9,DecisionTree,complexity,8.6,11.271202242884296
624_fri_c0_100_5,.9,LinearQuantile,complexity,5.0,0.0
626_fri_c2_500_50,.9,SQR,losses,0.011990286813218735,0.002717811322497496
626_fri_c2_500_50,.9,LightGBM,losses,0.024535376931574242,0.001153610552832553
626_fri_c2_500_50,.9,DecisionTree,losses,0.02228862350322377,0.0021118758167542107
626_fri_c2_500_50,.9,LinearQuantile,losses,0.09386849272994549,0.008127453158073446
626_fri_c2_500_50,.9,SQR,coverage,0.03199999999999996,0.022271057451320055
626_fri_c2_500_50,.9,LightGBM,coverage,0.050000000000000044,0.027568097504180468
626_fri_c2_500_50,.9,DecisionTree,coverage,0.08800000000000004,0.06013318551349164
626_fri_c2_500_50,.9,LinearQuantile,coverage,0.44400000000000006,0.007999999999999988
626_fri_c2_500_50,.9,SQR,complexity,10.4,1.4966629547095764
626_fri_c2_500_50,.9,DecisionTree,complexity,40.2,25.910615585122635
626_fri_c2_500_50,.9,LinearQuantile,complexity,50.0,0.0
627_fri_c2_500_10,.9,SQR,losses,0.011361107346858228,0.0036069340003299496
627_fri_c2_500_10,.9,LightGBM,losses,0.021073166239523444,0.0009512293273766506
627_fri_c2_500_10,.9,DecisionTree,losses,0.019604292769046693,0.003369675143575261
627_fri_c2_500_10,.9,LinearQuantile,losses,0.07457502791857115,0.006809817769159192
627_fri_c2_500_10,.9,SQR,coverage,0.05199999999999998,0.022271057451320072
627_fri_c2_500_10,.9,LightGBM,coverage,0.03400000000000003,0.02727636339397174
627_fri_c2_500_10,.9,DecisionTree,coverage,0.06200000000000001,0.04489988864128729
627_fri_c2_500_10,.9,LinearQuantile,coverage,0.43000000000000005,0.027568097504180444
627_fri_c2_500_10,.9,SQR,complexity,13.8,3.1874754901018454
627_fri_c2_500_10,.9,DecisionTree,complexity,33.0,20.039960079800558
627_fri_c2_500_10,.9,LinearQuantile,complexity,10.0,0.0
628_fri_c3_1000_5,.9,SQR,losses,0.010817021864377566,0.0007024090546287968
628_fri_c3_1000_5,.9,LightGBM,losses,0.016210635832972855,0.0016145123749296167
628_fri_c3_1000_5,.9,DecisionTree,losses,0.013838040099786295,0.0010019118500486529
628_fri_c3_1000_5,.9,LinearQuantile,losses,0.0615831571832107,0.0021927642837765884
628_fri_c3_1000_5,.9,SQR,coverage,0.025000000000000022,0.03049590136395384
628_fri_c3_1000_5,.9,LightGBM,coverage,0.013000000000000012,0.008124038404635967
628_fri_c3_1000_5,.9,DecisionTree,coverage,0.08500000000000003,0.057879184513951125
628_fri_c3_1000_5,.9,LinearQuantile,coverage,0.42800000000000005,0.024617067250182343
628_fri_c3_1000_5,.9,SQR,complexity,9.2,2.6381811916545836
628_fri_c3_1000_5,.9,DecisionTree,complexity,127.0,103.54515923016392
628_fri_c3_1000_5,.9,LinearQuantile,complexity,5.0,0.0
631_fri_c1_500_5,.9,SQR,losses,0.010270203583640957,0.0033839548052749884
631_fri_c1_500_5,.9,LightGBM,losses,0.022684386074331812,0.0011052378963954885
631_fri_c1_500_5,.9,DecisionTree,losses,0.021492078977400297,0.0030620290759254334
631_fri_c1_500_5,.9,LinearQuantile,losses,0.07351020696345296,0.0063189825498305915
631_fri_c1_500_5,.9,SQR,coverage,0.017999999999999995,0.013266499161421575
631_fri_c1_500_5,.9,LightGBM,coverage,0.028000000000000025,0.029257477676655614
631_fri_c1_500_5,.9,DecisionTree,coverage,0.04800000000000004,0.017204650534085267
631_fri_c1_500_5,.9,LinearQuantile,coverage,0.39,0.02280350850198278
631_fri_c1_500_5,.9,SQR,complexity,13.4,1.3564659966250536
631_fri_c1_500_5,.9,DecisionTree,complexity,28.6,21.029503084951866
631_fri_c1_500_5,.9,LinearQuantile,complexity,5.0,0.0
633_fri_c0_500_25,.9,SQR,losses,0.011694003975882397,0.0028361201198006166
633_fri_c0_500_25,.9,LightGBM,losses,0.021776039316282504,0.002118946717480588
633_fri_c0_500_25,.9,DecisionTree,losses,0.02026431776939492,0.0011855145537005445
633_fri_c0_500_25,.9,LinearQuantile,losses,0.04472111929370604,0.004512864525233297
633_fri_c0_500_25,.9,SQR,coverage,0.040000000000000015,0.042895221179054435
633_fri_c0_500_25,.9,LightGBM,coverage,0.026000000000000023,0.016248076809271934
633_fri_c0_500_25,.9,DecisionTree,coverage,0.06200000000000001,0.034292856398964476
633_fri_c0_500_25,.9,LinearQuantile,coverage,0.47400000000000003,0.06118823416311344
633_fri_c0_500_25,.9,SQR,complexity,10.4,2.244994432064365
633_fri_c0_500_25,.9,DecisionTree,complexity,24.6,7.83836717690617
633_fri_c0_500_25,.9,LinearQuantile,complexity,25.0,0.0
634_fri_c2_100_10,.9,SQR,losses,0.023649414152329015,0.00824012752078385
634_fri_c2_100_10,.9,LightGBM,losses,0.034610379350065425,0.0019315932849248074
634_fri_c2_100_10,.9,DecisionTree,losses,0.026894421189970336,0.006478148038167923
634_fri_c2_100_10,.9,LinearQuantile,losses,0.08519182368424826,0.028989266069823435
634_fri_c2_100_10,.9,SQR,coverage,0.16999999999999998,0.10295630140987001
634_fri_c2_100_10,.9,LightGBM,coverage,0.020000000000000018,0.024494897427831803
634_fri_c2_100_10,.9,DecisionTree,coverage,0.07000000000000002,0.06782329983125271
634_fri_c2_100_10,.9,LinearQuantile,coverage,0.45,0.12247448713915894
634_fri_c2_100_10,.9,SQR,complexity,11.2,2.039607805437114
634_fri_c2_100_10,.9,DecisionTree,complexity,15.4,12.611106216347558
634_fri_c2_100_10,.9,LinearQuantile,complexity,10.0,0.0
635_fri_c0_250_10,.9,SQR,losses,0.013500827233276646,0.003056106945323281
635_fri_c0_250_10,.9,LightGBM,losses,0.02479116984811377,0.0013554792385460427
635_fri_c0_250_10,.9,DecisionTree,losses,0.022515764424375768,0.0018375501389960068
635_fri_c0_250_10,.9,LinearQuantile,losses,0.05234223370558868,0.006449334735738793
635_fri_c0_250_10,.9,SQR,coverage,0.04400000000000002,0.023323807579381208
635_fri_c0_250_10,.9,LightGBM,coverage,0.03200000000000003,0.02400000000000002
635_fri_c0_250_10,.9,DecisionTree,coverage,0.04400000000000004,0.03200000000000003
635_fri_c0_250_10,.9,LinearQuantile,coverage,0.4840000000000001,0.046303347611160915
635_fri_c0_250_10,.9,SQR,complexity,10.8,2.1354156504062622
635_fri_c0_250_10,.9,DecisionTree,complexity,15.8,9.173875952943773
635_fri_c0_250_10,.9,LinearQuantile,complexity,10.0,0.0
637_fri_c1_500_50,.9,SQR,losses,0.008277316691127119,0.004782647808535034
637_fri_c1_500_50,.9,LightGBM,losses,0.023895685354187846,0.0014147767393244831
637_fri_c1_500_50,.9,DecisionTree,losses,0.02037837801545247,0.0019510261332050618
637_fri_c1_500_50,.9,LinearQuantile,losses,0.08748608212343843,0.015221262197587638
637_fri_c1_500_50,.9,SQR,coverage,0.026000000000000002,0.0162480768092719
637_fri_c1_500_50,.9,LightGBM,coverage,0.042000000000000016,0.03867815921162743
637_fri_c1_500_50,.9,DecisionTree,coverage,0.052000000000000025,0.044000000000000004
637_fri_c1_500_50,.9,LinearQuantile,coverage,0.446,0.029393876913398124
637_fri_c1_500_50,.9,SQR,complexity,15.0,3.7416573867739413
637_fri_c1_500_50,.9,DecisionTree,complexity,26.6,7.2
637_fri_c1_500_50,.9,LinearQuantile,complexity,50.0,0.0
641_fri_c1_500_10,.9,SQR,losses,0.010355109785406758,0.0039497419677407
641_fri_c1_500_10,.9,LightGBM,losses,0.02264401625641633,0.002404780536766058
641_fri_c1_500_10,.9,DecisionTree,losses,0.019954540572591627,0.0017656117403229044
641_fri_c1_500_10,.9,LinearQuantile,losses,0.08060987232609776,0.01047593449674215
641_fri_c1_500_10,.9,SQR,coverage,0.03200000000000001,0.02481934729198169
641_fri_c1_500_10,.9,LightGBM,coverage,0.028000000000000025,0.02039607805437116
641_fri_c1_500_10,.9,DecisionTree,coverage,0.07400000000000002,0.06086049621881176
641_fri_c1_500_10,.9,LinearQuantile,coverage,0.454,0.031999999999999994
641_fri_c1_500_10,.9,SQR,complexity,11.4,4.409081537009721
641_fri_c1_500_10,.9,DecisionTree,complexity,51.0,54.18486873657626
641_fri_c1_500_10,.9,LinearQuantile,complexity,10.0,0.0
643_fri_c2_500_25,.9,SQR,losses,0.01304805859068045,0.002206519769089649
643_fri_c2_500_25,.9,LightGBM,losses,0.022796259641129656,0.002642358280457638
643_fri_c2_500_25,.9,DecisionTree,losses,0.019425262405245516,0.0017114067185706912
643_fri_c2_500_25,.9,LinearQuantile,losses,0.08363637904181953,0.009103888257651769
643_fri_c2_500_25,.9,SQR,coverage,0.03399999999999999,0.028000000000000014
643_fri_c2_500_25,.9,LightGBM,coverage,0.03600000000000003,0.028705400188814675
643_fri_c2_500_25,.9,DecisionTree,coverage,0.04400000000000004,0.022449944320643667
643_fri_c2_500_25,.9,LinearQuantile,coverage,0.45200000000000007,0.03709447398198283
643_fri_c2_500_25,.9,SQR,complexity,10.4,2.4166091947189146
643_fri_c2_500_25,.9,DecisionTree,complexity,30.2,17.735839421916292
643_fri_c2_500_25,.9,LinearQuantile,complexity,25.0,0.0
644_fri_c4_250_25,.9,SQR,losses,0.007777782672170741,0.0021312050078667356
644_fri_c4_250_25,.9,LightGBM,losses,0.02187787238311729,0.0029526496214807517
644_fri_c4_250_25,.9,DecisionTree,losses,0.021046026027714184,0.0020899279101118983
644_fri_c4_250_25,.9,LinearQuantile,losses,0.08289962741935686,0.01085026409347035
644_fri_c4_250_25,.9,SQR,coverage,0.052000000000000005,0.020396078054371162
644_fri_c4_250_25,.9,LightGBM,coverage,0.04400000000000004,0.023323807579381222
